eo,Sn,Z,kni,krcf,Vm,Vj,e,kf,Cluster
29.99994,1758.7210012601672,0.2627032401034266,1000000.0,13.135162005171331,2.79602718493493e-05,2.7522713783646333e-05,21.611016838744597,13.464470115618122,0
29.99994,2168.8032475020373,0.563321203192964,1000000.0,28.1660601596482,1.3155356352287924e-05,1.3076040731702836e-05,26.01436278497697,28.271003837339297,2
29.99994,3756.293992493808,0.680049332748995,1000000.0,34.00246663744975,9.044963398551918e-06,9.023235908984713e-06,27.249657694941455,34.03554148056379,1
29.99994,1945.220715152731,0.6279551835272572,1000000.0,31.39775917636286,1.080815998228882e-05,1.0748438817796967e-05,26.72381584833548,31.483451779456797,2
29.99994,1163.7960879917523,0.6450874436317118,1000000.0,32.25437218158559,1.0216574393684594e-05,1.0127667011604396e-05,26.91302709486298,32.38460873202062,2
29.99994,1396.5767796393127,0.3273688891302877,1000000.0,16.368444456514386,2.397498756308989e-05,2.357035603756491e-05,22.81569547975021,16.72720219533054,0
29.99994,3158.694219908066,0.5812661481161945,1000000.0,29.063307405809724,1.2484241722884108e-05,1.2435093971257652e-05,26.209723357560662,29.129847288180574,1
29.99994,3887.354203841533,0.5972082266700676,1000000.0,29.86041133350338,1.1900944172443431e-05,1.186462121669437e-05,26.383603453151554,29.91058473637784,1
29.99994,1798.5683687259116,0.3209848708334024,1000000.0,16.049243541670123,2.4340634751014263e-05,2.401562319039756e-05,22.679978051566824,16.33273740302771,0
29.99994,3858.1530399729686,0.6230762911400296,1000000.0,31.15381455700148,1.0978842655334796e-05,1.0947689675879178e-05,26.663084186792023,31.198232879382964,1
29.99994,1041.2608463896674,0.5279793134993767,1000000.0,26.39896567496883,1.4525446380273576e-05,1.4325606134201944e-05,25.633495250295244,26.65138439941173,2
29.99994,1602.7520000231816,0.5541757122451072,1000000.0,27.70878561225536,1.350357062357778e-05,1.3390750335191714e-05,25.91843929783356,27.856326623178163,2
29.99994,1230.8230875022946,0.5931159837752811,1000000.0,29.655799188764053,1.204954851642471e-05,1.1932729129432038e-05,26.362844161349116,29.81655814059245,2
29.99994,3474.382249926652,0.4013577092003653,1000000.0,20.067885460018264,2.008414162484247e-05,1.99687097678408e-05,23.91347726276212,20.18642376548792,3
29.99994,2337.046523742064,0.3628690179594187,1000000.0,18.143450897970936,2.203387676835369e-05,2.1828079744505773e-05,23.34674129387464,18.33975558199744,0
29.99994,3709.881805156256,0.461499816499644,1000000.0,23.0749908249822,1.730119608671063e-05,1.7220885732770136e-05,24.75101402865166,23.166501048874625,3
29.99994,2072.061845545328,0.2890371030026984,1000000.0,14.451855150134922,2.62571408197655e-05,2.592857426315091e-05,22.096910564591603,14.716844174031529,0
29.99994,2325.1630865436564,0.7060244164593508,1000000.0,35.30122082296754,8.20343553709662e-06,8.174594652488705e-06,27.50832354992144,35.34638105645068,2
29.99994,3482.9111235066466,0.5613148014422631,1000000.0,28.065740072113154,1.323138497830488e-05,1.3181309917571735e-05,25.98227673712413,28.13178413967617,1
29.99994,2499.2063914303794,0.346197006619919,1000000.0,17.30985033099595,2.292686030402166e-05,2.2718449062054704e-05,23.07535672588572,17.5017773303236,3
29.99994,3734.994432775527,0.33200674856067,1000000.0,16.6003374280335,2.371269224555998e-05,2.356309512217956e-05,22.81790860675967,16.733693307501866,3
29.99994,3363.597969415277,0.7412250312003332,1000000.0,37.061251560016665,7.099314086514491e-06,7.084361613402867e-06,27.840626580234805,37.08552921958035,1
29.99994,1276.239258699321,0.5909842390452417,1000000.0,29.549211952262084,1.212726481134595e-05,1.201311208452427e-05,26.338343436637,29.705870611028523,2
29.99994,3046.626002297806,0.2239659158145235,1000000.0,11.198295790726174,3.071529743106382e-05,3.040872451490342e-05,20.731360767857435,11.402489921697144,3
29.99994,1122.3846803585395,0.5288748263711636,1000000.0,26.443741318558175,1.4489893193036971e-05,1.4305214065162985e-05,25.63971075293832,26.67724306723878,2
29.99994,2780.757989812132,0.3375316262032261,1000000.0,16.876581310161303,2.340379398916821e-05,2.3208463756707477e-05,22.92600024695556,17.05303293475402,3
29.99994,1021.8160865977228,0.3157723317650946,1000000.0,15.788616588254731,2.464325167937755e-05,2.4062923489719467e-05,22.665560920333505,16.291247629479365,0
29.99994,3705.709758388256,0.7635508797626476,1000000.0,38.17754398813238,6.419260797977053e-06,6.408160184561015e-06,28.0467327757458,38.19597200637623,1
29.99994,1842.498426506099,0.2277596286456915,1000000.0,11.38798143228458,3.0430370765548886e-05,2.99359539642921e-05,20.875461231683765,11.722838415888612,0
29.99994,2752.6591973215754,0.2580043177651424,1000000.0,12.90021588825712,2.8277504968832374e-05,2.7989969734174298e-05,21.46859722502367,13.113032352473352,3
29.99994,1264.41019105825,0.6672884435868622,1000000.0,33.36442217934311,9.467242921980756e-06,9.39688396424041e-06,27.13576976769952,33.47010256274663,2
29.99994,2852.522567312956,0.6341189727431318,1000000.0,31.705948637156588,1.0593942792220034e-05,1.0554743680521743e-05,26.78285412617697,31.76258816008629,1
29.99994,1995.0225412003304,0.2717522116870352,1000000.0,13.587610584351758,2.736115607203493e-05,2.699098256707247e-05,21.773088513556303,13.872943330243734,0
29.99994,3312.883902278922,0.6106689988595304,1000000.0,30.53344994297652,1.141745961444324e-05,1.1378245845937853e-05,26.53185066615814,30.58853212646431,1
29.99994,1979.7155750654624,0.6577467308588958,1000000.0,32.88733654294479,9.786969424602609e-06,9.73882433889594e-06,27.03154634150452,32.95884779540677,2
29.99994,2056.697286351215,0.3079545044065255,1000000.0,15.397725220326278,2.51042221522761e-05,2.4801493017295377e-05,22.44044492832837,15.653602942876502,0
29.99994,1451.4282428156612,0.3130535964692389,1000000.0,15.652679823461948,2.4802578466950777e-05,2.438586321501289e-05,22.567128892064066,16.010087200092514,0
29.99994,1058.8511805997323,0.261461772853948,1000000.0,13.0730886426974,2.804366928694049e-05,2.7320096636690755e-05,21.67277454513665,13.619040537504516,0
29.99994,2505.1686044785074,0.787034248929418,1000000.0,39.3517124464709,5.71985630845921e-06,5.706826356432123e-06,28.260499326559486,39.37384105844678,2
29.99994,1680.0445261157408,0.4601908966231199,1000000.0,23.009544831156,1.735877881983148e-05,1.7181256364655592e-05,24.763093060052974,23.211757183238543,0
29.99994,3050.0695283796445,0.2108020617794005,1000000.0,10.540103088970024,3.173293926188749e-05,3.1406189106816954e-05,20.427333560242197,10.74818621819534,3
29.99994,1508.9927970477706,0.4041141970943261,1000000.0,20.205709854716307,1.994997721245198e-05,1.96896655791602e-05,23.99852993147197,20.475146427787173,0
29.99994,2882.39458954203,0.2089081544437545,1000000.0,10.445407722187728,3.188324184140875e-05,3.153442777180606e-05,20.388246415153507,10.66615659256962,3
29.99994,2390.787408025959,0.4889676332823588,1000000.0,24.448381664117942,1.6120145488393365e-05,1.6012181603287955e-05,25.119427047317828,24.5769155388735,0
29.99994,3017.7094249205443,0.2951380942426518,1000000.0,14.756904712132592,2.5879289139833896e-05,2.5659240483690195e-05,22.179003500571227,14.936766010178273,3
29.99994,1005.3365341159792,0.4059933466126271,1000000.0,20.299667330631355,1.9858907750695035e-05,1.9474223815373848e-05,24.064196581074047,20.700170689339032,0
29.99994,2192.9368365264963,0.3525093187999765,1000000.0,17.625465939998826,2.258504370724523e-05,2.2354811632442e-05,23.18619341443168,17.840469411196995,0
29.99994,2355.526108216377,0.4505773496584784,1000000.0,22.52886748292392,1.778551184646125e-05,1.765222786092536e-05,24.61954094798995,22.67818341134071,0
29.99994,1892.9252178840493,0.4503290474602499,1000000.0,22.5164523730125,1.779662375728568e-05,1.763086450847408e-05,24.6260524978171,22.70218527509077,0
29.99994,3398.7268205987607,0.6017310486449219,1000000.0,30.08655243224609,1.1737589754694808e-05,1.1697193199659287e-05,26.43463551274385,30.14267328744768,1
29.99994,3694.5609742070696,0.3560362191620988,1000000.0,17.80181095810494,2.2396054219500838e-05,2.2261109628867476e-05,23.214753785121196,17.928534343742136,3
29.99994,2064.073748624581,0.5181860284611882,1000000.0,25.90930142305941,1.4917237333031008e-05,1.481020273251903e-05,25.4857902071282,26.04239218877001,2
29.99994,1010.7866289111508,0.2311144300806126,1000000.0,11.555721504030632,3.0181359097820145e-05,2.9306294304777035e-05,21.06738149590396,12.15991946405173,0
29.99994,2816.598845026361,0.3421565193495964,1000000.0,17.107825967479823,2.3148116931832987e-05,2.295942571227436e-05,23.00190704289877,17.280003888238543,3
29.99994,3699.3805195232662,0.6749585936922669,1000000.0,33.74792968461334,9.21270613726019e-06,9.189820382687742e-06,27.198882747356777,33.78257262675902,1
29.99994,3970.5938660632446,0.4677416483221538,1000000.0,23.38708241610769,1.702827452804247e-05,1.69555589789811e-05,24.83188562320656,23.470765622393927,3
29.99994,1437.1409714395445,0.7053015783142329,1000000.0,35.26507891571165,8.226536948323424e-06,8.179714316868526e-06,27.50676307621847,35.338361315830866,2
29.99994,2541.9630076934864,0.3223275571683133,1000000.0,16.116377858415667,2.426328187679272e-05,2.403387621220837e-05,22.674414530518888,16.31671726436084,3
29.99994,1659.34650496842,0.5722569206455091,1000000.0,28.612846032275456,1.2819200654992685e-05,1.272092576221123e-05,26.12260182767801,28.744461890563414,2
29.99994,3444.1126071433155,0.4657369949946265,1000000.0,23.286849749731324,1.7115627836134066e-05,1.7030991777389216e-05,24.80889370625177,23.383959668750027,3
29.99994,3496.3248701761795,0.3656834182464861,1000000.0,18.284170912324303,2.1886183873854456e-05,2.1750033700598437e-05,23.370529728057598,18.414616789895955,3
29.99994,1056.442912334729,0.3587291680839147,1000000.0,17.936458404195736,2.2252695287018748e-05,2.1793638585537727e-05,23.357238959128097,18.37276310146867,0
29.99994,1561.25244449081,0.2618867553252365,1000000.0,13.094337766261823,2.8015087080359737e-05,2.7521246308728147e-05,21.61146412509966,13.46558485460157,0
29.99994,2559.819395059864,0.7592174902495141,1000000.0,37.960874512475705,6.550079862955146e-06,6.533362259885783e-06,28.00857118318681,37.98851156792218,1
29.99994,2248.494498314088,0.5458540290693943,1000000.0,27.292701453469714,1.3824183693555232e-05,1.37397092752016e-05,25.81207661291855,27.40187252847126,2
29.99994,1699.4016599666757,0.6779560295755412,1000000.0,33.89780147877706,9.113824532943288e-06,9.06520817659718e-06,27.236864547773177,33.9716705637528,2
29.99994,2629.9126618265527,0.7399115971393049,1000000.0,36.99557985696524,7.139797762153123e-06,7.1204668186601e-06,27.8296217136724,37.02692717925035,1
29.99994,1482.3721331972702,0.2963885233390071,1000000.0,14.81942616695036,2.5802571240024407e-05,2.536112856058036e-05,22.269868014735103,15.183050354736269,0
29.99994,3774.4042235978,0.7326905433841508,1000000.0,36.63452716920754,7.363338520897829e-06,7.349001639192979e-06,27.75996430037398,36.65760379333629,1
29.99994,1573.3193219842242,0.7347722573334707,1000000.0,36.738612866673535,7.298726422361865e-06,7.265023525294362e-06,27.78556082949028,36.79299388003245,2
29.99994,1190.4906511799625,0.5991137915659103,1000000.0,29.955689578295512,1.1832006622945024e-05,1.1715568344237674e-05,26.42903476867636,30.11713591948323,2
29.99994,2662.5387235062267,0.357285180145478,1000000.0,17.8642590072739,2.2329465118440977e-05,2.2143755810778063e-05,23.250523228874844,18.03928759903465,3
29.99994,3815.566123613328,0.3162311886505535,1000000.0,15.811559432527677,2.4616462734483973e-05,2.4458665488146647e-05,22.5449387592129,15.947209496782136,3
29.99994,2562.159683000734,0.2385753395165384,1000000.0,11.928766975826925,2.963713803582154e-05,2.929823803261718e-05,21.06983704765828,12.165589752493336,3
29.99994,1021.629636276288,0.6696183565383118,1000000.0,33.480917826915594,9.389692875274144e-06,9.304179122234688e-06,27.164026203542868,33.60972993209585,2
29.99994,3242.278388475891,0.5812689606323913,1000000.0,29.063448031619565,1.2484137764767496e-05,1.243625295152132e-05,26.2093701003763,29.12827686034288,1
29.99994,3074.549508652317,0.3283721405294379,1000000.0,16.418607026471896,2.391801330787931e-05,2.3733382887666296e-05,22.76600489583931,16.581956039641433,3
29.99994,3563.605551046707,0.2590330383363005,1000000.0,12.951651916815027,2.8207685862153624e-05,2.798616166553846e-05,21.46975792434388,13.115868405886465,3
29.99994,2544.7639623215982,0.3265131341308294,1000000.0,16.32565670654147,2.4023689136056644e-05,2.3799015975790403e-05,22.745999930579085,16.52374916913699,3
29.99994,3009.0939168804034,0.6336729536612039,1000000.0,31.683647683060197,1.0609391259371552e-05,1.057211634478275e-05,26.777558938110214,31.73747672048945,1
29.99994,2439.2401193171554,0.4227063068373335,1000000.0,21.13531534186668,1.906254289194796e-05,1.891472523422277e-05,24.234731748608898,21.293219329438067,0
29.99994,3477.167954255143,0.7722701151427434,1000000.0,38.61350575713717,6.157717291096324e-06,6.146831865554061e-06,28.12638564737912,38.631731018284334,1
29.99994,1736.9559559435288,0.2864622865707941,1000000.0,14.323114328539708,2.6418402972164145e-05,2.602260952531556e-05,22.068248616683817,14.64063561505946,0
29.99994,2503.2741549225257,0.252890052217864,1000000.0,12.644502610893198,2.8627742260366864e-05,2.830405372099737e-05,21.37286442584,12.880697571719324,3
29.99994,2851.1166280049274,0.2221246017593632,1000000.0,11.106230087968164,3.085489574470201e-05,3.052455778557541e-05,20.69605478695661,11.325013316361924,3
29.99994,1258.4728187517312,0.4907427657893667,1000000.0,24.537138289468334,1.6045547738246828e-05,1.5843542330565334e-05,25.170828297643684,24.778698329177697,0
29.99994,1263.088952495605,0.5313224059383654,1000000.0,26.56612029691827,1.439295046105648e-05,1.4230790024579868e-05,25.66239520050805,26.771778003636832,2
29.99994,3887.600644943882,0.7901903757266637,1000000.0,39.50951878633319,5.627055322531106e-06,5.618922288955737e-06,28.28729248632629,39.52337144179487,1
29.99994,1446.1299500258938,0.6935201062660311,1000000.0,34.67600531330156,8.60559214793696e-06,8.554685152081224e-06,27.39247196564564,34.75468552760345,2
29.99994,3114.871664112136,0.5883242494048999,1000000.0,29.416212470245,1.222453455896477e-05,1.2176746056248789e-05,26.28846780205537,29.481498715576976,1
29.99994,1071.4391498703244,0.301333468871112,1000000.0,15.0666734435556,2.5501540035047563e-05,2.4908683420151423e-05,22.407773293537847,15.562639866192171,0
29.99994,3481.49692642488,0.3066335623601831,1000000.0,15.331678118009156,2.5182974596066668e-05,2.500212483863044e-05,22.37929234918544,15.483668281504576,3
29.99994,1373.1796875064638,0.2248406153652688,1000000.0,11.24203076826344,3.064928392231354e-05,2.9980129328649245e-05,20.861996580627707,11.692622790220785,0
29.99994,3165.0688664647564,0.2420242184626297,1000000.0,12.10121092313149,2.9389872694064e-05,2.9119478023948228e-05,21.12432309830058,12.291918316277492,3
29.99994,2193.476657116685,0.6690559600016979,1000000.0,33.4527980000849,9.408393425491574e-06,9.36821072652276e-06,27.14450937055586,33.51324219021679,2
29.99994,2438.995140851338,0.532747926298513,1000000.0,26.63739631492565,1.4336643281626876e-05,1.4252863606201823e-05,25.655667172829684,26.74371352414364,2
29.99994,3255.5683962385456,0.2806490023823929,1000000.0,14.032450119119646,2.6786530459762928e-05,2.6567931852940855e-05,21.902034371223625,14.204510904225613,3
29.99994,1102.3215042518489,0.2762499073941778,1000000.0,13.812495369708891,2.706892410592865e-05,2.642014345943604e-05,21.94708027356389,14.321729550179246,0
29.99994,3677.98795114942,0.4603051666232181,1000000.0,23.015258331160904,1.7353746900078937e-05,1.7272251721532673e-05,24.73535767527684,23.10794038905314,3
29.99994,3949.25604108236,0.2115128359565224,1000000.0,10.575641797826124,3.167679278143069e-05,3.1424736481364e-05,20.42168032048025,10.736292966552565,3
29.99994,2174.99992651147,0.5159349990385698,1000000.0,25.79674995192849,1.5008076056765972e-05,1.4905226045870336e-05,25.45682710121872,25.92421123258064,2
29.99994,1190.709672689859,0.5863196666224757,1000000.0,29.315983331123785,1.2298055748680796e-05,1.2172335712456284e-05,26.28981207484333,29.487529377646915,2
29.99994,3509.8747973970603,0.7178298399688794,1000000.0,35.89149199844397,7.828629240640582e-06,7.811206670186429e-06,27.619084206927177,35.91910910713275,1
29.99994,1077.9593220737004,0.450272340720279,1000000.0,22.51361703601395,1.779916211690876e-05,1.751003802922441e-05,24.6628804086924,22.838293395852624,0
29.99994,2019.4383025954523,0.7994743927645713,1000000.0,39.973719638228566,5.355675261229937e-06,5.34150924838249e-06,28.371847981093016,39.99806267617642,2
29.99994,2646.417977121895,0.6716128285626739,1000000.0,33.580641428133696,9.32346842591068e-06,9.290736676502365e-06,27.168123461002075,33.630012474200065,1
29.99994,1738.3471529225449,0.4543682559127214,1000000.0,22.71841279563607,1.7616430466255525e-05,1.7439696378311915e-05,24.684320543890525,22.91781289524941,0
29.99994,1371.258878064291,0.3171597547217565,1000000.0,15.857987736087823,2.456234033318657e-05,2.413011552194897e-05,22.64508078890995,16.232445652084696,0
29.99994,1666.6253793525534,0.3540039590380874,1000000.0,17.70019795190437,2.2504780820066614e-05,2.220494296760208e-05,23.231873383474884,17.98147808666288,0
29.99994,3204.9478391428747,0.2332825058911182,1000000.0,11.66412529455591,3.0021871302626094e-05,2.974325578619601e-05,20.934195636367456,11.855327989485428,3
29.99994,2415.895351018968,0.6141890401250728,1000000.0,30.70945200625364,1.1292346697206654e-05,1.1239809724458355e-05,26.574045995985088,30.783584555221942,2
29.99994,3279.5307935823093,0.7141646814696743,1000000.0,35.70823407348372,7.94449504856498e-06,7.925296424686361e-06,27.5843096497556,35.7385507558052,1
29.99994,1946.4480246589276,0.4782201873348628,1000000.0,23.91100936674314,1.6576184310665436e-05,1.6436211566037198e-05,24.99018271467186,24.07499389529773,0
29.99994,3857.413775389288,0.3406785345738733,1000000.0,17.033926728693665,2.322954075279567e-05,2.3090488662813272e-05,22.961959055574518,17.160273787478083,3
29.99994,3887.8836668191775,0.4501036264457949,1000000.0,22.505181322289747,1.780671567963781e-05,1.772553179350176e-05,24.597197909340665,22.595970639435205,3
29.99994,2151.643438393483,0.7570479340811449,1000000.0,37.85239670405724,6.61578625153913e-06,6.595506654340488e-06,27.989629571757018,37.88585241969388,2
29.99994,2563.7161518987978,0.205401261338214,1000000.0,10.2700630669107,3.2164272474246113e-05,3.176574085696355e-05,20.317742186797503,10.519382349033393,3
29.99994,1283.6214194874035,0.4452128358389826,1000000.0,22.260641791949134,1.802661171828259e-05,1.7776959952020764e-05,24.58152260662407,22.538425834621677,0
29.99994,3595.979688589516,0.4521666377148925,1000000.0,22.608331885744622,1.771449728825289e-05,1.7627659997094756e-05,24.62702923288552,22.70578720678423,3
29.99994,1742.1143374694834,0.6700604210039194,1000000.0,33.50302105019597,9.375001818484786e-06,9.32482129090457e-06,27.157734470532287,33.57860200013316,2
29.99994,1917.455142033748,0.2485484224453683,1000000.0,12.427421122268417,2.8929261200297743e-05,2.8499283364365395e-05,21.313358430541427,12.73784659505226,0
29.99994,1554.8386481461482,0.6386136980801558,1000000.0,31.93068490400779,1.0438715036884138e-05,1.0369100044561187e-05,26.839438306417748,32.03185948456863,2
29.99994,3270.8369066653163,0.4771723142601295,1000000.0,23.85861571300648,1.6621057852880586e-05,1.6537023450880473e-05,24.95945525217163,23.95680345234247,3
29.99994,3459.846700058267,0.2869956555911799,1000000.0,14.349782779558996,2.6384908771401417e-05,2.6185219396458003e-05,22.0186851279596,14.509551349483008,3
29.99994,2653.268946886877,0.2933111403982115,1000000.0,14.665557019910574,2.5991818193989295e-05,2.5739668563078324e-05,22.154489021973728,14.8708369181685,3
29.99994,3277.968484710761,0.2500852988690606,1000000.0,12.50426494345303,2.88220792770284e-05,2.8570865225888277e-05,21.291540279149253,12.685768493951135,3
29.99994,2914.281570053273,0.4035489252493812,1000000.0,20.17744626246906,1.997743418439289e-05,1.9841421011726335e-05,23.95227487562581,20.317746046437566,3
29.99994,2506.011778236244,0.4360798013614527,1000000.0,21.80399006807264,1.844214242533453e-05,1.830741522177869e-05,24.419839840401856,21.951272692234785,3
29.99994,2078.114204653564,0.2694108280819183,1000000.0,13.470541404095917,2.7514722465382496e-05,2.715518145481e-05,21.723040692573907,13.745828552347628,0
29.99994,3068.5508073842693,0.3507048127253366,1000000.0,17.53524063626683,2.268228734809342e-05,2.251585339000136e-05,23.137107886727584,17.689874282636485,3
29.99994,1457.2590195393104,0.4952843170571088,1000000.0,24.764215852855443,1.5855611631093523e-05,1.568495252902736e-05,25.21916646915246,24.969587821024312,0
29.99994,1349.7773109102102,0.6917677233568792,1000000.0,34.58838616784396,8.662384790347473e-06,8.607147218526262e-06,27.376481527793192,34.67360395097114,2
29.99994,1433.2272711574376,0.4327409676012896,1000000.0,21.63704838006448,1.859568063864188e-05,1.835749778171255e-05,24.40457467613401,21.89643601630679,0
29.99994,1705.062594193634,0.7244139051284797,1000000.0,36.22069525642399,7.621598406968187e-06,7.587681609856341e-06,27.687214645315784,36.2748420579162,2
29.99994,1144.9076300185293,0.322034722561362,1000000.0,16.101736128068104,2.4280131599821997e-05,2.3775914219297357e-05,22.753041345958167,16.544219514782025,0
29.99994,3988.6723874008376,0.3545846905450841,1000000.0,17.729234527254206,2.2473663818764395e-05,2.2347748292630592e-05,23.1883463204062,17.847096493511014,3
29.99994,3619.532607311431,0.5176164244034624,1000000.0,25.88082122017312,1.4940195294925948e-05,1.4878780765894265e-05,25.464887622555427,25.95706087644569,1
29.99994,2017.407656461636,0.3700854213467877,1000000.0,18.504271067339385,2.1656877762120303e-05,2.1426860346520474e-05,23.46903296638056,18.727044386790904,0
29.99994,3441.531697381914,0.2705663506207708,1000000.0,13.528317531038542,2.7438809626858605e-05,2.7221774551980384e-05,21.70274311655638,13.694525201296967,3
29.99994,1115.1293376732683,0.6586252587531001,1000000.0,32.931262937655006,9.757386605889997e-06,9.672750000868446e-06,27.051685799735296,33.05717964820653,2
29.99994,1262.7557876082328,0.325896346070025,1000000.0,16.29481730350125,2.405885034305116e-05,2.3609035534641087e-05,22.803905969041395,16.692655323019814,0
29.99994,2160.9113420766043,0.7403224560894568,1000000.0,37.01612280447284,7.127128162407628e-06,7.103698709221872e-06,27.834732633429173,37.05413470559439,2
29.99994,2472.345550861962,0.7258836490799596,1000000.0,36.29418245399798,7.575576260303875e-06,7.552434655093925e-06,27.69795791712737,36.33117670575791,2
29.99994,2483.9749337280214,0.2707012393911311,1000000.0,13.535061969556558,2.7429963875800543e-05,2.713036944602716e-05,21.730603392850924,13.764980545369433,3
29.99994,3797.211468798712,0.5076092492870425,1000000.0,25.380462464352128,1.5346660968909266e-05,1.528488617233482e-05,25.341106694672344,25.45603559364728,1
29.99994,2841.8518748337256,0.5183889808576334,1000000.0,25.91944904288167,1.4909061884935557e-05,1.4831253439912446e-05,25.479373951514685,26.01617655203396,1
29.99994,2795.9866095161437,0.5172125868807559,1000000.0,25.860629344037797,1.49564834976429e-05,1.4876902947196598e-05,25.46545998169448,25.959394640824808,1
29.99994,3223.4286787331826,0.6473917089636576,1000000.0,32.36958544818288,1.0137909120240375e-05,1.010612464989227e-05,26.919593206712836,32.41622446870408,1
29.99994,3888.562242100304,0.5874977166576552,1000000.0,29.37488583288276,1.2254826134594783e-05,1.2216326312387763e-05,26.276403739984207,29.427418442944337,1
29.99994,2577.377827492555,0.2426721335665991,1000000.0,12.133606678329958,2.9343716085637317e-05,2.901339554340842e-05,21.15665703836911,12.367349771500306,3
29.99994,3437.2757768484166,0.3564852875328594,1000000.0,17.824264376642972,2.237209172915602e-05,2.222742079519084e-05,23.225022141625832,17.960276013622135,3
29.99994,3331.8336010640337,0.5642574437744403,1000000.0,28.212872188722017,1.3119948847392265e-05,1.3068488324790166e-05,26.016664758603955,28.281011807847644,1
29.99994,3391.18975555629,0.4778162876702371,1000000.0,23.890814383511856,1.6593471945959572e-05,1.651267358149812e-05,24.96687709235937,23.985310947711344,3
29.99994,1284.9044147508523,0.5298316947900243,1000000.0,26.491584739501217,1.4451953960933976e-05,1.4291213629552817e-05,25.643978085712305,26.695007557398064,2
29.99994,3677.322861415123,0.3992447587741837,1000000.0,19.962237938709187,2.018745230124564e-05,2.0077234020338272e-05,23.88039907060089,20.074964236229896,3
29.99994,1947.0377007770396,0.7105300014892222,1000000.0,35.52650007446111,8.059838614417635e-06,8.026612139941749e-06,27.553428619745755,35.5787800254818,2
29.99994,2386.39752577588,0.2638086198796954,1000000.0,13.19043099398477,2.7886264688530737e-05,2.756416346689713e-05,21.598382975289752,13.433012240658057,0
29.99994,1514.216400751637,0.6597201273124906,1000000.0,32.98600636562453,9.72056030677502e-06,9.658556893843802e-06,27.056011858756406,33.07833051017796,2
29.99994,1275.2700681378335,0.6934057486880771,1000000.0,34.67028743440386,8.609295056132286e-06,8.551563805449081e-06,27.39342335209912,34.759514133024474,2
29.99994,2743.815932083362,0.7947127766675917,1000000.0,39.73563883337958,5.494564523798294e-06,5.483583501704413e-06,28.32854374868049,39.75442343374793,1
29.99994,2570.9040511436665,0.3303345851168707,1000000.0,16.516729255843536,2.380694322359904e-05,2.3588510208561128e-05,22.81016208843057,16.710980995434923,3
29.99994,3369.3100176083663,0.5015009450860609,1000000.0,25.075047254303044,1.5597727095268186e-05,1.552585243607869e-05,25.26766017748321,25.162197666441557,1
29.99994,1356.1756115891742,0.2276213535939206,1000000.0,11.381067679696033,3.04406931635519e-05,2.9772421921463224e-05,20.92530579833801,11.835203054490956,0
29.99994,1959.831110353905,0.2558680920399047,1000000.0,12.793404601995237,2.842315991459929e-05,2.801683561714322e-05,21.460408503894744,13.093037092682245,0
29.99994,3359.682742528714,0.438821175961498,1000000.0,21.941058798074906,1.831673649629382e-05,1.8217416517721326e-05,24.44727144539853,22.050073346526723,3
29.99994,1874.8160494596875,0.7433007410982273,1000000.0,37.165037054911366,7.0354445205822015e-06,7.009141977708588e-06,27.86355352519442,37.2078409428753,2
29.99994,2286.025124823752,0.5294315472873028,1000000.0,26.47157736436514,1.4467813301556002e-05,1.4376825140601568e-05,25.61788369714464,26.586517777599877,2
29.99994,1053.1709607001,0.5521075722084708,1000000.0,27.605378610423543,1.3582911764294656e-05,1.3409961380181782e-05,25.91258377132059,27.83116180683264,2
29.99994,2441.523105901428,0.4855918767069638,1000000.0,24.27959383534819,1.626256973085829e-05,1.615496426433079e-05,25.075906892231973,24.40703670603129,0
29.99994,2639.4137266738885,0.6207431146051796,1000000.0,31.03715573025898,1.1060820758822046e-05,1.1014662324296694e-05,26.642670923554363,31.102801046900947,1
29.99994,3271.0470529895897,0.2626009211018754,1000000.0,13.130046055093771,2.79671340923867e-05,2.7730044906046045e-05,21.54782231263717,13.307669370762246,3
29.99994,1104.2511167079383,0.4167426995106776,1000000.0,20.83713497553388,1.9343950622511743e-05,1.901092279374492e-05,24.205410732466547,21.19035758719277,0
29.99994,2121.064856858197,0.4036825086188383,1000000.0,20.184125430941915,1.9970943032430564e-05,1.978466003537607e-05,23.96957562121737,20.37651176899593,0
29.99994,2945.20940471038,0.6858952184921026,1000000.0,34.29476092460513,8.853495844511729e-06,8.82696140996937e-06,27.30948216224133,34.33541655668184,1
29.99994,1837.345286866689,0.6007639715567294,1000000.0,30.03819857783647,1.177244086507804e-05,1.1697491411161027e-05,26.43454461787812,30.142258710124125,2
29.99994,1427.6139272090977,0.4311393598132084,1000000.0,21.55696799066042,1.8669646997333076e-05,1.842864604480806e-05,24.3828886855425,21.81871069439656,0
29.99994,3780.153481087868,0.6566756930562949,1000000.0,32.83378465281474,9.823074775653813e-06,9.797614776990018e-06,27.01362701597344,32.87154042383975,1
29.99994,1979.9418756217085,0.2793772233528383,1000000.0,13.968861167641917,2.686782732588149e-05,2.6508112030428677e-05,21.920267453125337,14.251870084780084,0
29.99994,3423.44902231545,0.3301907682677434,1000000.0,16.50953841338717,2.3815066113820695e-05,2.3650542201681413e-05,22.791254736927502,16.655642895172452,3
29.99994,2948.709519674747,0.7028237134509057,1000000.0,35.141185672545284,8.305862822379929e-06,8.282532758683765e-06,27.475424015153187,35.17758923980811,1
